# Peakfit fitted function data
# Source: E:/VS_CODE/PCM_Fano/10nm_5L_norm.txt
# Parameters:
# iC=171400.0
# iD=100000.0
# ib=-0.08120321269540899
# ig0=4.359177827562733
# iq=-38.502211192429684
# ia=0.5431
# iL=12.0986
# N=4.299432080128154e-09
# y0=0.005073953459880232
#
# iw	y_model	y	residual
606.8361	0.0050768819803827065	0.00446	-0.0006168819803827061
607.6557	0.005077370436990162	0.00357	-0.0015073704369901624
608.4752	0.005077971492458502	0.00357	-0.0015079714924585018
609.2945	0.005078678568490522	0.00327	-0.0018086785684905218
610.1136	0.005079485504329538	0.00297	-0.002109485504329538
610.9327	0.005080386713069794	0.00357	-0.0015103867130697945
611.7516	0.005081376509600965	0.00327	-0.0018113765096009651
612.5703	0.005082449696654025	0.00238	-0.0027024496966540244
613.3889	0.00508360150692957	0.00416	-0.00092360150692957
614.2073	0.005084827167762347	0.00386	-0.0012248271677623465
615.0257	0.005086122609344115	0.00357	-0.0015161226093441155
615.8438	0.005087483210518276	0.00386	-0.0012274832105182757
616.6619	0.0050889055450384834	0.00475	-0.00033890554503848355
617.4797	0.005090385376340868	0.00386	-0.0012303853763408683
618.2974	0.005091919537866722	0.00446	-0.0006319195378667215
619.115	0.005093504707464986	0.000594354	-0.004499150707464986
619.9324	0.005095137534722932	0.00297	-0.002125137534722932
620.7498	0.005096815436154943	0.00386	-0.001236815436154943
621.5669	0.005098534961103765	0.00416	-0.0009385349611037656
622.3839	0.0051002938354922514	0.00297	-0.0021302938354922515
623.2007	0.005102089296665742	0.00297	-0.002132089296665742
624.0175	0.005103919374798347	0.00238	-0.002723919374798347
624.834	0.005105781106619584	0.00297	-0.002135781106619584
625.6505	0.005107673002429918	0.00238	-0.002727673002429918
626.4667	0.005109592305423211	0.00297	-0.0021395923054232107
627.2828	0.0051115375245524295	0.00416	-0.0009515375245524298
628.0988	0.005113506808156477	0.00267	-0.002443506808156477
628.9147	0.005115498398520138	0.00119	-0.003925498398520138
629.7303	0.005117510131186725	0.00327	-0.0018475101311867252
630.5459	0.005119541158579297	0.00297	-0.0021495411585792973
631.3613	0.005121589479152314	0.00267	-0.0024515894791523143
632.1766	0.005123653913163967	0.00149	-0.003633653913163967
632.9917	0.005125732848904592	0.00416	-0.000965732848904592
633.8067	0.005127825251426854	0.00327	-0.0018578252514268542
634.6215	0.0051299296391821144	0.00416	-0.0009699296391821148
635.4362	0.005132045107293051	0.00178	-0.0033520451072930513
636.2507	0.005134170291663675	0.00386	-0.0012741702916636752
637.0651	0.005136304404345829	0.000594354	-0.004541950404345829
637.8794	0.005138446450876263	0.00238	-0.002758446450876263
638.6935	0.00514059522229236	0.00089153	-0.0042490652222923605
639.5074	0.00514274981917505	0.00178	-0.0033627498191750502
640.3213	0.0051449099191543035	0.000594354	-0.004550555919154303
